index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
7	çoğunluk	çoğunluk	NOUN	Noun	Case=Nom|Number=Sing|Person=3	19	nsubj	SpaceAfter=No	nsubj
9	apartmana	apartman	NOUN	Noun	Case=Dat|Number=Sing|Person=3	13	nmod	_	nmod
10	espri	espri	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	nmod	_	nmod
13	ad	ad	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	obl	_	obl
1	kutup	kutup	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	obj	_	obj
2	porsuğunu	porsuk	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	compound	_	compound
4	gulo	gulo	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	appos	_	appos
5	gulo	gulo	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	compound	_	compound
6	l	l	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	compound	SpaceAfter=No	compound
10	adla	ad	NOUN	Noun	Case=Ins|Number=Sing|Person=3	11	obl	_	obl
3	bütçe	bütçe	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
1	bira	bira	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
8	içkileri	içki	NOUN	Noun	Case=Acc|Number=Plur|Person=3	6	obj	SpaceAfter=No	obj
4	teorilerin	teori	NOUN	Noun	Case=Gen|Number=Plur|Person=3	7	nsubj	_	nsubj
6	kavramları	kavram	NOUN	Noun	Case=Acc|Number=Plur|Person=3	7	obj	_	obj
10	toplumun	toplum	NOUN	Noun	Case=Gen|Number=Sing|Person=3	12	nmod:poss	_	nmod
12	düzeyinin	düzey	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	20	nsubj	_	nsubj
14	kavramların	kavram	NOUN	Noun	Case=Gen|Number=Plur|Person=3	16	obj	_	obj
19	olgunluğa	olgunluk	NOUN	Noun	Case=Dat|Number=Sing|Person=3	20	obl	_	obl
1	elinde	el	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	obl	_	obl
2	güvenlik	güvenlik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	compound	_	compound
3	kuruluşları	kuruluş	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	1	compound	SpaceAfter=No	compound
5	belediyeler	belediye	NOUN	Noun	Case=Nom|Number=Plur|Person=3	1	conj	SpaceAfter=No	conj
7	il	il	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	compound	_	compound
9	idareleri	idare	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	1	conj	SpaceAfter=No	conj
14	ortaklıkları	ortaklık	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	1	conj	SpaceAfter=No	conj
16	kamu	kamu	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	nmod:poss	_	nmod
17	kuruluşu	kuruluş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	nmod:poss	_	nmod
18	niteliğinde	nitelik	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	20	nmod	_	nmod
20	meslek	meslek	NOUN	Noun	Case=Nom|Number=Sing|Person=3	21	nmod:poss	_	nmod
21	kuruluşları	kuruluş	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	1	conj	_	conj
23	kapsama	kapsam	NOUN	Noun	Case=Dat|Number=Sing|Person=3	24	obl	_	obl
2	dilim	dilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod	_	nmod
3	ekmeğe	ekmek	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	nmod	_	nmod
4	muhtaç	muhtaç	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	obl	_	obl
2	gece	gece	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obl	_	obl
2	sokakta	sokak	NOUN	Noun	Case=Loc|Number=Sing|Person=3	11	obl	_	obl
3	topuk	topuk	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod	_	nmod
5	ayakkabıların	ayakkabı	NOUN	Noun	Case=Gen|Number=Plur|Person=3	6	nmod:poss	_	nmod
10	ses	ses	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	nsubj	_	nsubj
4	köpeği	köpek	NOUN	Noun	Case=Acc|Number=Sing|Person=3	6	obj	_	obj
9	sahip	sahip	NOUN	Noun	Case=Nom|Number=Sing|Person=3	15	obl	_	obl
14	engeli	engel	NOUN	Noun	Case=Acc|Number=Sing|Person=3	15	obj	_	obj
4	dilim	dilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod	_	nmod
5	ekmek	ekmek	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
2	dayak	dayak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	obj	_	obj
6	karakola	karakol	NOUN	Noun	Case=Dat|Number=Sing|Person=3	7	obl	_	obl
4	ben	ben	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	nsubj	_	nsubj
6	herşeye	herşey	NOUN	Noun	Case=Dat|Number=Sing|Person=3	7	obl	_	obl
3	gerçekliğin	gerçeklik	NOUN	Noun	Case=Gen|Number=Sing|Person=3	10	nmod:poss	_	nmod
8	yasaların	yasa	NOUN	Noun	Case=Gen|Number=Plur|Person=3	9	nmod:poss	_	nmod
9	varlığının	varlık	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	conj	_	conj
10	kabulü	kabul	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	19	nsubj	SpaceAfter=No	nsubj
12	bilginin	bilgi	NOUN	Noun	Case=Gen|Number=Sing|Person=3	13	nmod:poss	_	nmod
13	doğruluğunun	doğruluk	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	nmod:poss	_	nmod
14	ölçütünün	ölçüt	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	16	nmod:poss	_	nmod
17	ilkesini	ilke	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	19	obj	_	obj
1	evet	evet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
1	muhaliflerin	muhalif	NOUN	Noun	Case=Gen|Number=Plur|Person=3	2	nmod:poss	_	nmod
2	kışkırtmasıyla	kışkırtma	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	obl	_	obl
4	karışıklık	karışıklık	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
1	anne	anne	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	nsubj	_	nsubj
3	sağlığına	sağlık	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
10	adamı	adam	NOUN	Noun	Case=Acc|Number=Sing|Person=3	11	obj	_	obj
16	peşine	peş	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	22	obl	_	obl
18	şehrin	şehir	NOUN	Noun	Case=Gen|Number=Sing|Person=3	19	nmod:poss	_	nmod
19	ucunda	uç	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	21	nmod	_	nmod
21	eve	ev	NOUN	Noun	Case=Dat|Number=Sing|Person=3	22	obl	_	obl
3	fıstık	fıstık	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	obj	_	obj
7	evine	ev	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	6	obl	SpaceAfter=No	obl
11	derdin	dert	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	1	conj	_	conj
1	eve	ev	NOUN	Noun	Case=Dat|Number=Sing|Person=3	2	obl	_	obl
10	şeyler	şey	NOUN	Noun	Case=Nom|Number=Plur|Person=3	9	compound	_	compound
4	avukatla	avukat	NOUN	Noun	Case=Ins|Number=Sing|Person=3	8	obl	_	obl
7	dosya	dosya	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	obj	_	obj
2	elleriyle	el	NOUN	Noun	Case=Ins|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
3	çakmağıyla	çakmak	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
4	kişiliğin	kişilik	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	göstergesi	gösterge	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	obl	_	obl
7	sabrı	sabır	NOUN	Noun	Case=Acc|Number=Sing|Person=3	9	obj	_	obj
2	ahirette	ahiret	NOUN	Noun	Case=Loc|Number=Sing|Person=3	4	obl	_	obl
3	başına	baş	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	4	obl	_	obl
9	dünyada	dünya	NOUN	Noun	Case=Loc|Number=Sing|Person=3	10	obl	_	obl
18	hoşgörü	hoşgörü	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	conj	_	conj
2	kardeşim	kardeş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	6	nsubj	_	nsubj
3	saçlarını	saç	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	6	obj	_	obj
4	evde	ev	NOUN	Noun	Case=Loc|Number=Sing|Person=3	6	obl	_	obl
1	görgü	görgü	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nmod	_	nmod
2	tanıklarının	tanık	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	3	nmod:poss	_	nmod
3	ifadesine	ifade	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	obl	_	obl
5	havada	hava	NOUN	Noun	Case=Loc|Number=Sing|Person=3	6	obl	_	obl
7	uçaklar	uçak	NOUN	Noun	Case=Nom|Number=Plur|Person=3	18	nsubj	SpaceAfter=No	nsubj
10	mevkiinde	mevki	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	compound	_	compound
12	orman	orman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nmod	_	nmod
14	alanda	alan	NOUN	Noun	Case=Loc|Number=Sing|Person=3	18	obl	_	obl
15	ateş	ateş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	16	nmod	_	nmod
16	topu	top	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	nmod:poss	_	nmod
17	halinde	hal	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	obl	_	obl
3	ordu	ordu	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
4	sesini	ses	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	obj	_	obj
4	şiir	şiir	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
11	kelimesini	kelime	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obj	_	obj
3	konusunda	konu	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obl	_	obl
6	yardımını	yardım	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obj	_	obj
2	gövdesinden	gövde	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	obl	_	obl
3	elektrik	elektrik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nmod:poss	_	nmod
4	akımı	akım	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obl	_	obl
1	müvekkilimin	müvekkil	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	3	nmod:poss	_	nmod
2	saat	saat	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod	_	nmod
5	koşu	koşu	NOUN	Noun	Case=Nom|Number=Sing|Person=3	15	nsubj	SpaceAfter=No	nsubj
7	kervanı	kervan	NOUN	Noun	Case=Acc|Number=Sing|Person=3	15	obj	_	obj
9	kasabasına	kasaba	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	11	nmod	_	nmod
13	çoban	çoban	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nmod:poss	_	nmod
14	barınağına	barınak	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	15	obl	_	obl
3	sakız	sakız	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obj	_	obj
5	ayıp	ayıp	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	conj	_	conj
8	bağlantı	bağlantı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	obj	_	obj
1	çocuklar	çocuk	NOUN	Noun	Case=Nom|Number=Plur|Person=3	8	nsubj	_	nsubj
2	ihtiyaçları	ihtiyaç	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	3	nsubj	_	nsubj
3	göz	göz	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nmod	_	nmod
8	tüketici	tüketici	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
2	kayıtsızlığıyla	kayıtsızlık	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	nmod	_	nmod
4	yerden	yer	NOUN	Noun	Case=Abl|Number=Sing|Person=3	0	root	_	root
5	yere	yer	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	compound	_	compound
10	muamele	muamele	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	nmod:poss	_	nmod
13	dehşetle	dehşet	NOUN	Noun	Case=Ins|Number=Sing|Person=3	15	nmod	_	nmod
15	yerden	yer	NOUN	Noun	Case=Abl|Number=Sing|Person=3	4	conj	_	conj
16	yere	yer	NOUN	Noun	Case=Dat|Number=Sing|Person=3	15	compound	_	compound
3	imkan	imkan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod:poss	_	nmod
8	kere	kere	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obl	SpaceAfter=No	obl
5	turist	turist	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod:poss	_	nmod
2	insan	insan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nsubj	_	nsubj
4	kez	kez	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	compound	_	compound
9	beyninin	beyin	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	nmod:poss	_	nmod
12	kurt	kurt	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nsubj	_	nsubj
17	korkular	korku	NOUN	Noun	Case=Nom|Number=Plur|Person=3	34	obj	SpaceAfter=No	obj
23	dehşet	dehşet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	20	conj	_	conj
25	korkular	korku	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	conj	SpaceAfter=No	conj
29	düşünceler	düşünce	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	conj	SpaceAfter=No	conj
31	günahlar	günah	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	conj	SpaceAfter=No	conj
33	suçlar	suç	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	conj	_	conj
1	ev	ev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	21	nsubj	_	nsubj
4	barınağı	barınak	NOUN	Noun	Case=Acc|Number=Sing|Person=3	6	obj	_	obj
9	hayata	hayat	NOUN	Noun	Case=Dat|Number=Sing|Person=3	16	nmod	_	nmod
16	kapsam	kapsam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	21	nmod	_	nmod
21	ifade	ifade	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
3	iznini	izin	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	obj	_	obj
4	abd'den	Abd	NOUN	Abr	Abbr=Yes|Case=Abl|Number=Sing|Person=3	5	obl	_	obl
6	kardeşi	kardeş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obl	SpaceAfter=No	obl
8	annesi	anne	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	conj	_	conj
10	babasıyla	baba	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	conj	_	conj
14	arkadaşları	arkadaş	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	17	nsubj	SpaceAfter=No	nsubj
21	görev	görev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	22	nmod:poss	_	nmod
22	gereği	gerek	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	27	obl	_	obl
23	zaman	zaman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	27	obl	_	obl
24	zaman	zaman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	23	compound:redup	_	compound
25	uçakla	uçak	NOUN	Noun	Case=Ins|Number=Sing|Person=3	27	obl	_	obl
1	pikabı	pikap	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	nsubj	_	nsubj
1	elektrik	elektrik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
2	i̇şleri	iş	NOUN	Noun	Case=Acc|Number=Plur|Person=3	1	flat	_	flat
3	etüd	etüd	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	flat	_	flat
4	i̇daresi	idare	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	flat	SpaceAfter=No	flat
1	durumu	durum	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
2	yeri	yer	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
1	i̇ş	iş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod	_	nmod
2	güvencesi	güvence	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	compound	_	compound
3	yasasında	yasa	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	compound	_	compound
5	uygulama	uygulama	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod:poss	_	nmod
6	tarihini	tarih	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obj	_	obj
11	planları	plan	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=3	12	obj	_	obj
18	istihdamda	istihdam	NOUN	Noun	Case=Loc|Number=Sing|Person=3	25	obl	_	obl
20	yolda	yol	NOUN	Noun	Case=Loc|Number=Sing|Person=3	25	obl	_	obl
22	karar	karar	NOUN	Noun	Case=Nom|Number=Sing|Person=3	23	obj	_	obj
4	odada	oda	NOUN	Noun	Case=Loc|Number=Sing|Person=3	1	conj	_	conj
1	zekametre	zekametre	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nsubj	_	nsubj
2	tuhaf	tuhaf	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	obl	_	obl
6	makineyi	makine	NOUN	Noun	Case=Acc|Number=Sing|Person=3	3	obj	SpaceAfter=No	obj
2	gazeteciler	gazeteci	NOUN	Noun	Case=Nom|Number=Plur|Person=3	3	nmod	_	nmod
4	sohbet	sohbet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod	_	nmod
8	önce	önce	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nmod	_	nmod
10	hükümetin	hükümet	NOUN	Noun	Case=Gen|Number=Sing|Person=3	18	nmod:poss	_	nmod
11	memur	memur	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	nmod:poss	_	nmod
12	maaşlarına	maaş	NOUN	Noun	Case=Dat|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	16	nmod	_	nmod
13	hedef	hedef	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nmod	_	nmod
14	enflasyona	enflasyon	NOUN	Noun	Case=Dat|Number=Sing|Person=3	16	nmod	_	nmod
16	zam	zam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	18	nmod	_	nmod
18	sözü	söz	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	30	obj	_	obj
24	zammını	zam	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	28	obj	_	obj
26	enflasyonlara	enflasyon	NOUN	Noun	Case=Dat|Number=Plur|Person=3	28	obl	_	obl
1	alışveriş	alışveriş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nmod	_	nmod
2	bilimi	bilim	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	nsubj	_	nsubj
3	babası	baba	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	nmod	_	nmod
6	sobanın	soba	NOUN	Noun	Case=Gen|Number=Sing|Person=3	7	nmod:poss	_	nmod
7	başında	baş	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	obl	_	obl
10	geyik	geyik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	nmod:poss	_	nmod
11	etini	et	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	obj	_	obj
12	balta	balta	NOUN	Noun	Case=Nom|Number=Sing|Person=3	18	obl	_	obl
14	bıçakla	bıçak	NOUN	Noun	Case=Ins|Number=Sing|Person=3	12	conj	_	conj
15	tencereye	tencere	NOUN	Noun	Case=Dat|Number=Sing|Person=3	16	obl	_	obl
17	parçalara	parça	NOUN	Noun	Case=Dat|Number=Plur|Person=3	18	obl	_	obl
5	jul	jul	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	SpaceAfter=No	nsubj
2	bardağı	bardak	NOUN	Noun	Case=Acc|Number=Sing|Person=3	4	obj	_	obj
1	i̇nsanın	insan	NOUN	Noun	Case=Gen|Number=Sing|Person=3	4	nmod:poss	_	nmod
3	dünyaya	dünya	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	nmod	_	nmod
4	gelişi	geliş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	nsubj	_	nsubj
7	görünüş	görünüş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
2	yardımcı	yardımcı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
1	sabah	sabah	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nsubj	_	nsubj
4	saatimin	saat	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	5	nmod:poss	_	nmod
5	zili	zil	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	nsubj	_	nsubj
7	kuşlarla	kuş	NOUN	Noun	Case=Ins|Number=Plur|Person=3	9	nmod	_	nmod
8	gökyüzünde	gökyüzü	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	nmod	_	nmod
9	bale	bale	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	obl	_	obl
1	ayakta	ayak	NOUN	Noun	Case=Loc|Number=Sing|Person=3	2	obl	_	obl
10	adıma	adım	NOUN	Noun	Case=Dat|Number=Sing|Person=3	6	obl	_	obl
2	para	para	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obj	_	obj
6	kuşku	kuşku	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obj	_	obj
9	durum	durum	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	obj	_	obj
12	durumu	durum	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	nsubj	SpaceAfter=No	nsubj
3	apartmanın	apartman	NOUN	Noun	Case=Gen|Number=Sing|Person=3	4	nmod:poss	_	nmod
7	gecenin	gece	NOUN	Noun	Case=Gen|Number=Sing|Person=3	9	nmod:poss	_	nmod
9	vakti	vakit	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	obl	SpaceAfter=No	obl
2	zirvesi'nde	zirve	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	flat	_	flat
4	başkanı	başkan	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	nsubj	SpaceAfter=No	nsubj
7	yıl	yıl	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	fixed	_	fixed
8	istihdam	istihdam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	obj	_	obj
10	yolunun	yol	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	nmod:poss	SpaceAfter=No	nmod
16	temposundan	tempo	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	obl	_	obl
3	tanımla	tanım	NOUN	Noun	Case=Ins|Number=Sing|Person=3	18	obl	SpaceAfter=No	obl
7	şirket	şirket	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	obj	_	obj
9	vergisini	vergi	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obj	_	obj
11	hükümetine	hükümet	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obl	_	obl
15	vatandaşı	vatandaş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	16	obl	_	obl
17	kimseler	kimse	NOUN	Noun	Case=Nom|Number=Plur|Person=3	18	nsubj	_	nsubj
21	yıllardan	yıl	NOUN	Noun	Case=Abl|Number=Plur|Person=3	24	obl	_	obl
35	hata	hata	NOUN	Noun	Case=Nom|Number=Sing|Person=3	36	obl	_	obl
37	dikkat	dikkat	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	conj	_	conj
4	eylül	eylül	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	rüzgarları	rüzgar	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	8	obl	_	obl
7	otların	ot	NOUN	Noun	Case=Gen|Number=Plur|Person=3	5	conj	_	conj
1	gönlünün	gönül	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	nmod:poss	_	nmod
